,Unnamed: 0.1,Unnamed: 0,id,author,title,location,city,price,no_of_bedrooms,no_of_bathrooms,no_of_floor,parking_area,facing_side,built_date,area1,area2,area3,area_formating,road_width,purpose,property_type,latitude,longitude
103,103,103,104,1,"Land On Sale At Beautiful Location : Land For Sale In Thankot, Kathmandu","High Vision Colony,Thankot,Mahadevsthan, Thankot, Kathmandu",Kathmandu,2350000.0,0,0,0.0,0,South,01/01/2074,0.0,5.0,0.0,HM,13 Feet ,RT,L,0.0,0.0
104,104,104,105,1,"4 Aana Land For Sale At Golfutar : Land For Sale In Golfutar, Kathmandu","Golfutar, Golfutar, Kathmandu",Kathmandu,4100000.0,0,0,0.0,0,East,01/01/2074,0.0,4.0,0.0,HM,13 Feet ,RT,L,85.3455463,27.7513034
105,105,105,106,1,"Commercial Estate Land For Business : Land For Lease In Simara, Bara","Simara Chok, Simara, Bara",Bara,100000.0,0,0,0.0,0,West,01/01/2074,0.0,3.0,95.0,TE,16 Feet,SL,H,84.97861,27.1666
106,106,106,107,1,"Commercial Estate Land For Business : Land For Lease In Dhapasi, Kathmandu","Basundhara, Ring Road, Dhapasi, Kathmandu",Kathmandu,200000.0,0,0,0.0,0,North West,01/01/2074,0.0,10.0,0.0,HM,20 Feet,SL,H,85.33218,27.70704
107,107,107,108,1,"Land For Sale In Gaurighat, Kathmandu","kumarigal, Gaurighat, Kathmandu",Kathmandu,3500000.0,0,0,0.0,0,South,01/01/2074,0.0,6.0,1.0,HM,12 Feet ,RT,L,85.34952003,27.71304635
108,108,108,109,1,"Flat At Rent : Flat For Rent In Budhanilkantha, Kathmandu","Budhanilkanta, Budhanilkantha, Kathmandu",Kathmandu,30000.0,2,1,0.0,0,West,01/01/2021,0.0,4.0,0.0,HM,11 Feet,RT,H,85.362324,27.778087
109,109,109,110,1,"18 Ana Budhanilkantha Taulung : Land For Sale In Budhanilkantha, Kathmandu","Man, Budhanilkantha, Kathmandu",Kathmandu,2800000.0,0,0,0.0,0,West,01/01/2022,0.0,18.0,0.0,HM,20 Feet ,RT,L,85.3569009,27.76241845
110,110,110,111,1,"Budhanilkantha 18 Ana Taulung : Land For Sale In Budhanilkantha, Kathmandu","Man, Budhanilkantha, Kathmandu",Kathmandu,3500000.0,0,0,0.0,0,East,01/01/2019,0.0,18.0,0.0,HM,30 Feet ,RT,L,85.3569009,27.76241845
111,111,111,112,1,"Land Sale At Jhor, Tokha : Land For Sale In Tokha, Kathmandu","Nearby Baudheshwor Temple, Jhor, Tokha, Kathmandu",Kathmandu,1500000.0,0,0,0.0,0,East,01/01/2018,0.0,7.0,0.0,HM,58 Feet ,RT,L,85.311985,27.702047
112,112,112,113,1,"Land : Land For Sale In Birtamod, Birtamod","Omchowk, Birtamod, Birtamod",Birtamod,1250000.0,0,0,0.0,0,East,01/01/2003,0.0,11.0,5.0,TE,20 Feet ,RT,L,0.0,0.0
113,113,113,114,1,"Land Sale In Phutung : Land For Sale In Kavresthali, Kathmandu","Phutung, Kavresthali, Kathmandu",Kathmandu,1100000.0,0,0,0.0,0,South,01/01/2005,0.0,4.0,0.0,HM,10 Feet,RT,L,85.300956,27.784772
114,114,114,115,1,"Land Sale In Chabahil : Land For Sale In Chabahil, Kathmandu","Chabahil, Chabahil, Kathmandu",Kathmandu,8500000.0,0,0,0.0,0,South,01/01/2020,0.0,5.0,2.0,HM,13 Feet,RT,L,85.35011655,27.71912585
115,115,115,116,1,"Land Sale In Jarankhu : Land For Sale In Kavresthali, Kathmandu","Jarankhu, Kavresthali, Kathmandu",Kathmandu,2850000.0,0,0,0.0,0,South,01/01/2020,0.0,4.0,0.0,HM,10 Feet,RT,L,85.33218,27.70704
116,116,116,117,1,"Land Sale In Dharmasthali : Land For Sale In Dharmasthali, Kathmandu","Dharmasthali, Dharmasthali, Kathmandu",Kathmandu,1450000.0,0,0,0.0,0,West,01/01/2075,0.0,5.0,0.0,HM,20 Feet,RT,L,85.30218371,27.78112615
117,117,117,118,1,"Budhanilkantha Land : Land For Sale In Budhanilkantha, Kathmandu","Na, Budhanilkantha, Kathmandu",Kathmandu,2600000.0,0,0,0.0,0,East,01/01/2075,0.0,41.0,0.0,HM,15 Feet ,RT,L,85.363258,27.777309
118,118,118,119,1,"Deuba Chokma 1 Ropani : Land For Sale In Budhanilkantha, Kathmandu","Na, Budhanilkantha, Kathmandu",Kathmandu,3800000.0,0,0,0.0,0,East,01/01/2075,1.0,1.0,0.0,HM,30 Feet ,RT,L,85.363258,27.777309
119,119,119,120,1,"Deuba Biwas 10 Ana : Land For Sale In Budhanilkantha, Kathmandu","Na, Budhanilkantha, Kathmandu",Kathmandu,3500000.0,0,0,0.0,0,South,01/01/2075,0.0,10.0,0.0,HM,30 Feet ,RT,L,85.363258,27.777309
120,120,120,121,1,"Consultancy : Office Space For Sale In Dillibazar, Kathmandu","Dilli bazzar road, Dillibazar, Kathmandu",Kathmandu,1000000.0,0,0,0.0,0,North,01/01/2075,0.0,3.0,0.0,HM,26 Feet,SL,H,85.33218,27.70704
121,121,121,122,1,"Budhanilkanthama 8 Ropani 10 Ana : Land For Sale In Budhanilkantha, Kathmandu","Na, Budhanilkantha, Kathmandu",Kathmandu,3500000.0,0,0,0.0,0,East,01/01/2075,0.0,8.0,0.0,HM,32 Feet,RT,L,85.363258,27.777309
122,122,122,123,1,"Bansbarima 8 Ana Jagga : Land For Sale In Golfutar, Kathmandu","Na, Golfutar, Kathmandu",Kathmandu,4200000.0,0,0,0.0,0,South,01/01/2075,0.0,8.0,0.0,HM,15 Feet,RT,L,85.3620744,27.776716
123,123,123,124,1,"Budhanilkanyha 8 Ropani : Land For Sale In Budhanilkantha, Kathmandu","Na, Budhanilkantha, Kathmandu",Kathmandu,6000000.0,0,0,0.0,0,East,01/01/2075,8.0,8.0,0.0,HM,35 Feet ,RT,L,85.363258,27.777309
124,124,124,125,1,"Spacious Flat Bear Grande Hospital : Flat For Rent In Tokha, Kathmandu","Grande Villa height, milantol, tokha, Tokha, Kathmandu",Kathmandu,20000.0,2,1,0.0,1,West,01/01/2075,0.0,5.0,5.0,HM,18 Feet,RT,H,85.326849,27.754773
125,125,125,126,1,"Land Sale : Land For Sale In Bhaktapur, Bhaktapur","duwakot, Bhaktapur, Bhaktapur",Bhaktapur,2100000.0,0,0,0.0,0,South,01/01/2075,0.0,6.0,0.0,HM,0 Feet,RT,L,85.412682,27.694099
126,126,126,127,1,"Flat For RENT : Flat For Rent In Maharajgunj, Kathmandu","Chakrapath,Near Bhat Bhateni, Maharajgunj, Kathmandu",Kathmandu,32000.0,2,2,5.0,0,West,01/01/2075,0.0,1.0,0.0,HM,10 Feet,RT,H,85.31648,27.71716
127,127,127,128,1,"Commercial / Residential Land : Land For Sale In Imadol, Lalitpur","Kist hospital to hatiban road, Imadol, Lalitpur",Lalitpur,3500000.0,0,0,0.0,0,South West,01/01/2075,0.0,4.0,5.0,HM,7 Meter ,RT,L,85.34436,27.66817
128,128,128,129,1,"Hattigauda 9 Ana Home On Rent : House For Rent In Hattigauda, Kathmandu","Man, Hattigauda, Kathmandu",Kathmandu,75000.0,7,7,3.0,3,South,01/01/2070,0.0,9.0,0.0,HM,13 Feet ,RT,H,85.315352,27.706929
129,129,129,130,1,"Flat On Rent At Lazimpat : Flat For Rent In Lazimpat, Kathmandu","ranibari, Lazimpat, Kathmandu",Kathmandu,30000.0,1,1,0.0,1,East,01/01/2019,0.0,10.0,0.0,HM,0 Feet,RT,H,85.3159884,27.7287389
130,130,130,131,1,"Bishalnagar 29 Ana For Sale : Land For Sale In Bishal Nagar, Kathmandu","Na, Bishal Nagar, Kathmandu",Kathmandu,8500000.0,0,0,0.0,0,East,01/01/2018,0.0,29.0,0.0,HM,16 Feet,RT,L,85.33218,27.70704
131,131,131,132,1,"Land For Sale In Bhangal, Kathmandu","jyoti nagar,kathmandu, Bhangal, Kathmandu",Kathmandu,2450000.0,0,0,0.0,0,North East,01/01/2022,0.0,5.0,0.0,HM,16 Feet,RT,L,85.309452,27.69911
132,132,132,133,1,"Tallo Baluwatar 1 Ropani : Land For Sale In Baluwatar, Kathmandu","Na, Baluwatar, Kathmandu",Kathmandu,5700000.0,0,0,0.0,0,East,01/01/2017,0.0,16.0,0.0,HM,14 Feet,RT,L,85.34367247,27.73203045
133,133,133,134,1,"Flat/Godown Space Available For Rent : Flat For Rent In Newroad, Kathmandu","Pyukha new road, Newroad, Kathmandu",Kathmandu,20000.0,0,1,0.0,0,South,01/01/2016,0.0,0.0,0.0,HM,0 Feet,RT,H,85.312758,27.703123
134,134,134,135,1,"Maligaon Commercial 12 Ana : Land For Sale In Maligaon, Kathmandu","Man, Maligaon, Kathmandu",Kathmandu,7000000.0,0,0,0.0,0,East,01/01/2015,0.0,12.0,0.0,HM,25 Feet,RT,L,85.315352,27.706929
135,135,135,136,1,"Office Space Available For Rent : Office Space For Rent In Newroad, Kathmandu","Pyukha marg near bira complex, Newroad, Kathmandu",Kathmandu,65000.0,0,1,0.0,0,South,01/01/2014,0.0,3.0,0.0,HM,0 Feet,RT,H,85.33218,27.70704
136,136,136,137,1,"Hattigauda Height 9 Ana Land : Land For Sale In Hattigauda, Kathmandu","Na, Hattigauda, Kathmandu",Kathmandu,2500000.0,0,0,0.0,0,South,01/01/2013,0.0,9.0,0.0,HM,15 Feet ,RT,L,85.3494691,27.7569277
137,137,137,138,1,"Office Space For Rent At Imadol Prime Area : Flat For Rent In Mahalaxmi Nagarpalika, Lalitpur","Imadol Mahalaxmi 1, Mahalaxmi Nagarpalika, Lalitpur",Lalitpur,35000.0,0,0,5.0,2,East,01/01/2013,0.0,9.0,0.0,HM,72 Feet ,RT,H,0.0,0.0
138,138,138,139,1,"Rudreswor 4 Ropani , Budhanilkantha : Land For Sale In Budhanilkantha, Kathmandu","Na, Budhanilkantha, Kathmandu",Kathmandu,4000000.0,0,0,0.0,0,North East,01/01/2075,4.0,4.0,0.0,HM,15 Feet ,RT,L,85.363258,27.777309
139,139,139,140,1,"Budhanilkantha 21 Ana Bungalow On Rent : House For Rent In Budhanilkantha, Kathmandu","Na, Budhanilkantha, Kathmandu",Kathmandu,250000.0,6,7,3.0,6,South East,01/01/2070,0.0,21.0,0.0,HM,16 Feet ,RT,H,85.363258,27.777309
140,140,140,141,1,"Ranibari 4 Land : Land For Sale In Ranibari, Kathmandu","Na, Ranibari, Kathmandu",Kathmandu,5700000.0,0,0,0.0,0,East,01/01/2071,0.0,4.0,0.0,HM,15 Feet ,RT,L,85.3159884,27.7287389
141,141,141,142,1,"Golfutar Hepali Pipalbot : Land For Sale In Golfutar, Kathmandu","Na, Golfutar, Kathmandu",Kathmandu,3000000.0,0,0,0.0,0,South West,01/01/2072,0.0,5.0,0.0,HM,13 Feet ,RT,L,85.3620744,27.776716
142,142,142,143,1,"Commercial Space For Rent : Office Space For Rent In Sorakhutte, Kathmandu","Nearby NCC Bank , Link Road, Sorakhutte, Kathmandu",Kathmandu,60000.0,0,2,4.5,5,North,01/01/2076,0.0,5.0,0.0,HM,20 Meter ,RT,H,85.3206,27.70169
143,143,143,144,1,"12 Aana Land For Sale At Lazimpat : Land For Sale In Lazimpat, Kathmandu","Lazimpat Kathmandu, Lazimpat, Kathmandu",Kathmandu,5500000.0,0,0,0.0,0,South,01/01/2013,0.0,12.0,0.0,HM,0 Feet,RT,L,85.32037482,27.72259565
144,144,144,145,1,"7 Aana Commercial Land For Sale At Anamnagar : Land For Sale In Anamnagar, Kathmandu","Dhobikhola Corridor, Anamnagar, Kathmandu",Kathmandu,7000000.0,0,0,0.0,0,East,01/01/2012,0.0,7.0,0.0,HM,9 Meter ,RT,L,85.32518351,27.7003814
145,145,145,146,1,"Flat For Rent In Imadol, Lalitpur","Sitapakha, Imadol, Lalitpur",Lalitpur,25000.0,2,2,3.0,1,West,01/01/2076,0.0,0.0,0.0,HM,13 Feet ,RT,H,85.3431414,27.6506889
146,146,146,147,1,"Office For Rent At New Baneshwor : Flat For Rent In Baneshwor, Kathmandu","New Baneshwor, Baneshwor, Kathmandu",Kathmandu,30000.0,0,0,2.0,4,East,01/01/2074,0.0,2.0,0.0,HM,26 Feet ,RT,H,85.3361813,27.6905373
147,147,147,148,1,"Flat For Rent In Zero Km, Pokhara","Zero km pokhara, Zero Km, Pokhara",Pokhara,18000.0,1,1,0.0,1,North East,01/01/2075,0.0,5.0,3.0,HM,14 Feet ,RT,H,83.95602,28.220897
148,148,148,149,1,"Urgent Land Sale : Land For Sale In Chitapol, Bhaktapur","Nearby Kathmandu Fun Valley, Chitapol, Bhaktapur",Bhaktapur,550000.0,0,0,0.0,0,South,01/01/2076,0.0,10.0,3.0,HM,10 Feet ,RT,L,85.46723049,27.64713025
149,149,149,150,1,"Apartment Rent In Sanepa : Apartment For Sale In Sanepa, Lalitpur","Sanepa, Sanepa, Lalitpur",Lalitpur,115000.0,0,0,0.0,0,North East,01/01/2077,0.0,1.0,0.0,HM,0 Feet,RT,H,85.3051536,27.6914692
150,150,150,151,1,"Apartment Sale In Sanepa : Apartment For Sale In Sanepa, Lalitpur","Sanepa, Sanepa, Lalitpur",Lalitpur,35000000.0,0,0,0.0,0,North East,01/01/2072,0.0,1.0,0.0,HM,20 Feet,SL,H,85.3051536,27.6914692
151,151,151,152,1,"Land Sale In Kirtipur : Land For Sale In Kirtipur, Kathmandu","kirtipur, Kirtipur, Kathmandu",Kathmandu,1900000.0,0,0,0.0,0,South East,01/01/2071,1.0,9.0,0.0,HM,22 Feet,RT,L,85.2759827,27.6755405
152,152,152,153,1,"Villa On Rent At Maharajgunj : House For Rent In Maharajgunj, Kathmandu","maharajgunj, Maharajgunj, Kathmandu",Kathmandu,600000.0,5,4,0.0,11,East,01/01/2074,5.0,0.0,0.0,HM,0 Feet,RT,H,85.3303478,27.7343844
153,153,153,154,1,"Sasto Jaggha : Land For Sale In Bhangal, Kathmandu","Santinagar, Bhangal, Kathmandu",Kathmandu,3000000.0,0,0,0.0,0,North,01/01/2073,0.0,5.0,0.0,HM,0 Feet,RT,L,85.347761,27.691981
154,154,154,155,1,"3 Biga 5 Khatra 12 Dur : Land For Sale In Birendranagar, Chitwan","Birendranagar, Birendranagar, Chitwan",Chitwan,180000000.0,0,0,0.0,0,East,01/01/2072,3.0,3.0,5.0,TE,30 Feet ,RT,L,84.607674,27.6070595
155,155,155,156,1,"Furnished Apartment Flat Near Japanese Embassy : Apartment For Sale In Panipokhari, Kathmandu","panipokhari, Panipokhari, Kathmandu",Kathmandu,23000000.0,3,3,0.0,1,South,01/01/2071,0.0,1.0,0.0,HM,20 Feet,SL,H,85.32045525,27.72059605
156,156,156,157,1,"Fully-Furnished 3BHK At Grande Tower : Apartment For Rent In Tokha, Kathmandu","Grande Tower, Tokha, Kathmandu",Kathmandu,80000.0,3,2,4.0,1,North,01/01/2070,0.0,1.0,0.0,HM,0 Feet ,RT,H,85.32684275,27.75477355
157,157,157,158,1,"Beautiful Land Is In Sale 13 Dhur Dhur : Land For Sale In Dharan, Dharan","dharan-8, Dharan, Dharan",Dharan,700000.0,0,0,0.0,0,East,01/01/2069,0.0,6.0,0.0,TE,25 Feet ,RT,L,87.28381,26.8126101
158,158,158,159,1,"Flat For Rent In Jhamsikhel, Lalitpur","jhamsihel (near British school), Jhamsikhel, Lalitpur",Lalitpur,35000.0,2,2,3.0,2,East,01/01/2074,0.0,6.0,0.0,HM,10 Feet ,RT,H,78.418796,24.692493
159,159,159,160,1,"Full Furnished Office On Sale : Office Space For Sale In Thapathali, Kathmandu","Patangri marg, height, Thapathali, Kathmandu",Kathmandu,290000.0,0,1,1.0,1,East,01/01/2055,0.0,6.0,0.0,HM,12 Feet ,SL,H,85.315697,27.706312
160,160,160,161,1,"Bansbari - House For Rent : House For Rent In Basbari, Kathmandu","Bansbari, Basbari, Kathmandu",Kathmandu,150000.0,3,4,3.0,2,South,01/01/2076,0.0,5.0,0.0,HM,0 Feet,RT,H,85.345039,27.741083
161,161,161,162,1,"Commercial Land Sale In Sano Gaucharan : Land For Sale In Sano Gaucharan, Kathmandu","Sano gaucharan, Sano Gaucharan, Kathmandu",Kathmandu,11000000.0,0,0,0.0,0,North,01/01/2078,0.0,9.0,3.0,HM,32 Feet,RT,L,85.3324399,27.7132927
162,162,162,163,1,"Godown Space Rent In Kushlechaur : Business For Rent In Chhauni, Kathmandu","Kushlechaur, Chhauni, Kathmandu",Kathmandu,55000.0,0,0,0.0,0,North,01/01/2013,0.0,1.0,0.0,HM,10 Feet,RT,H,85.3028245,27.7148699
163,163,163,164,1,"Flat For Rent In Gaushala, Kathmandu","Gaushala, Gaushala, Kathmandu",Kathmandu,55000.0,0,0,0.0,0,West,01/01/2022,0.0,0.0,0.0,HM,12 Feet,RT,H,85.80398322,26.9165416
164,164,164,165,1,"Commerial Land Sale In Nayabazar : Land For Sale In Naya Bazar, Kathmandu","Nayabazar, Naya Bazar, Kathmandu",Kathmandu,11000000.0,0,0,0.0,0,South,01/01/2017,0.0,10.0,0.0,HM,40 Feet,RT,L,85.33218,27.70704
165,165,165,166,1,"Rental @ Bharatpur : Flat For Rent In Bharatpur, Chitwan","Bhintuna road, Bharatpur, Chitwan",Chitwan,20000.0,0,0,0.0,0,South,01/01/2018,0.0,12.0,0.0,HM,6 Meter ,RT,H,84.43333,27.68333
166,166,166,167,1,"Flat For Rental : Flat For Rent In Jorpati, Kathmandu","Narayantar shivachowk-JORPATI, Jorpati, Kathmandu",Kathmandu,20000.0,1,1,0.0,1,East,01/01/2021,0.0,1.0,0.0,HM,0 Feet,RT,H,0.0,0.0
167,167,167,168,1,"Hattiban Town Planing : Land For Sale In Hattiban, Lalitpur","Velpa Hattiban, Hattiban, Lalitpur",Lalitpur,3500000.0,0,0,0.0,0,East,01/01/2019,0.0,4.0,0.0,HM,6 Meter,RT,L,85.338729,27.644733
168,168,168,169,1,"Brand New Apartment For Sale At Janta Awash Bhaisepati : Flat For Sale In Bhaisepati, Lalitpur","Janta Awash Bhaisepati, Bhaisepati, Lalitpur",Lalitpur,16500000.0,3,2,5.0,1,East,01/01/2058,0.0,0.0,0.0,HM,40 Feet ,SL,H,78.418796,24.692493
169,169,169,170,1,"House For Rent At Hattiban : House For Rent In Hattiban, Lalitpur","hattiban, Hattiban, Lalitpur",Lalitpur,60000.0,4,3,0.0,2,East,01/01/2076,0.0,4.0,0.0,HM,0 Feet,RT,H,85.33910914,27.6590252
170,170,170,171,1,"House For Rent At Sallaghari : House For Rent In Sallaghari, Bhaktapur","sallaghari, Sallaghari, Bhaktapur",Bhaktapur,70000.0,4,3,0.0,2,East,01/01/2076,0.0,4.0,0.0,HM,0 Feet,RT,H,85.410042,27.670743
171,171,171,172,1,"House For Rent Near Manbhawan : House For Rent In Kumaripati, Lalitpur","manbhawan, Kumaripati, Lalitpur",Lalitpur,120000.0,5,4,0.0,4,East,01/01/2076,0.0,4.0,0.0,HM,0 Feet,RT,H,85.3166244,27.6717242
172,172,172,173,1,"Super Commercial Land For Sale At Mid Baneshwor Main Road : Land For Sale In Mid Baneshwor, Kathmandu","Mid Baneshwor Main Road, Mid Baneshwor, Kathmandu",Kathmandu,10000000.0,0,0,0.0,0,East,01/01/2076,0.0,26.0,0.0,HM,35 Feet ,RT,L,85.3206,27.70169
173,173,173,174,1,"Land For Sale : Land For Sale In Kapan, Kathmandu","In-between kharibot and Paiyatar, Kapan, Kathmandu",Kathmandu,3500000.0,0,0,0.0,0,East,01/01/2076,1.0,0.0,0.0,HM,14 Feet ,RT,L,0.0,0.0
174,174,174,175,1,"Land On Sale @ Manamaiju : Land For Sale In Manamaiju, Kathmandu","Manamaiju, Nasal Chowk, Near mansingh school, Manamaiju, Kathmandu",Kathmandu,2400000.0,0,0,0.0,0,South East,01/01/2076,0.0,4.0,0.0,HM,16 Feet ,RT,L,85.33218,27.70704
175,175,175,176,1,"Land For Sale In Bode, Bhaktapur","Nilbarahi Bode, Bhaktapur, Bode, Bhaktapur",Bhaktapur,2200000.0,0,0,0.0,0,East,01/01/2076,1.0,11.0,3.0,HM,13 Feet,RT,L,85.39703002,27.69950215
176,176,176,177,1,"House On Rent At Maharajgunj : House For Rent In Maharajgunj, Kathmandu","House No: 496, Dhara Marg, Ward No: 4, Maharajgunj, Kathmandu",Kathmandu,275000.0,0,0,2.0,0,East,01/01/2076,1.0,0.0,5.0,HM,0 Feet,RT,H,85.31648,27.71716
177,177,177,178,1,"Land For Sale In Imadol, Lalitpur","Boje Pokhari, Imadol, Lalitpur",Lalitpur,3000000.0,0,0,0.0,0,East,01/01/2076,1.0,7.0,3.0,HM,13 Feet ,RT,L,85.344299,27.666822
178,178,178,179,1,"Commercial Building Booking Open : Office Space For Rent In Dhapasi, Kathmandu","Nearby Deurali Janata Pharmaceutical, Dhapasi, Kathmandu",Kathmandu,70000.0,0,0,4.0,1,East,01/01/2076,0.0,6.0,0.0,HM,25 Feet ,RT,H,0.0,0.0
179,179,179,180,1,"Fancy Shop Sale In Nayabazar : Business For Sale In Naya Bazar, Kathmandu","Nayabazar, Naya Bazar, Kathmandu",Kathmandu,3500000.0,0,0,0.0,0,South West,01/01/2074,0.0,1.0,0.0,HM,16 Feet,SL,H,85.33218,27.70704
180,180,180,181,1,"Fancy Shop Sale In Shankhamul : Business For Sale In Sankhamul, Kathmandu","Shankhamul, Sankhamul, Kathmandu",Kathmandu,760000.0,0,0,0.0,0,North West,01/01/2074,1.0,1.0,0.0,HM,0 Feet,SL,H,85.3348048,27.685377
181,181,181,182,1,"Land Sale In Nayabazar : Land For Sale In Naya Bazar, Kathmandu","Nayabazar, Naya Bazar, Kathmandu",Kathmandu,7000000.0,0,0,0.0,0,South East,01/01/2074,1.0,2.0,2.0,HM,26 Feet,RT,L,85.33218,27.70704
182,182,182,183,1,"Land For Sale In Ramkot, Kathmandu","Taukhel, Ramkot, Kathmandu",Kathmandu,2500000.0,0,0,0.0,0,South West,01/01/2074,1.0,11.0,2.0,HM,14 Feet,RT,L,85.26936,27.71504
183,183,183,184,1,"Land Sale In Bijeshori : Land For Sale In Swayambhu, Kathmandu","Bijeshori, Swayambhu, Kathmandu",Kathmandu,6000000.0,0,0,0.0,0,North,01/01/2074,1.0,8.0,0.0,HM,32 Feet,RT,L,85.293951,27.715951
184,184,184,185,1,"House For Sale In Samakhusi Inside Ring Road In High End Colony : Flat For Sale In Samakhusi, Kathmandu","Samakhusi Inside Ring Road, Samakhusi, Kathmandu",Kathmandu,24500000.0,0,3,2.0,1,East,01/01/2074,1.0,3.0,0.0,HM,16 Feet ,SL,H,85.31786,27.72817
185,185,185,186,1,"Land Sale In Narayanthan : Land For Sale In Budhanilkantha, Kathmandu","Budhanilkantha, Budhanilkantha, Kathmandu",Kathmandu,2850000.0,0,0,0.0,0,West,01/01/2075,1.0,1.0,0.0,HM,13 Feet,RT,L,85.363258,27.777309
186,186,186,187,1,"Land Sale In Taukhel : Land For Sale In Nagarjun, Kathmandu","Taukhel, Nagarjun, Kathmandu",Kathmandu,2500000.0,0,0,0.0,0,South East,01/01/2076,1.0,11.0,2.0,HM,14 Feet,RT,L,85.29133,27.727949
187,187,187,188,1,"Land Rent In Bohoratar : Land For Rent In Manamaiju, Kathmandu","Bohoratar, Manamaiju, Kathmandu",Kathmandu,40000.0,0,0,0.0,0,West,01/01/2073,0.0,8.0,0.0,HM,20 Feet ,RT,H,85.314336,27.742348
188,188,188,189,1,"House For Rent : House For Rent In Lekhnath, Pokhara","Baral danda Marga, Lekhnath, Pokhara",Pokhara,30000.0,3,2,2.0,3,East,01/01/2010,0.0,0.0,0.0,HM,14 Feet ,RT,H,83.96851,28.26689
189,189,189,190,1,"Land Sale In Budhanilkantha : Land For Sale In Budhanilkantha, Kathmandu","Narayanthan, Budhanilkantha, Kathmandu",Kathmandu,2600000.0,0,0,0.0,0,North,01/01/2011,0.0,0.0,0.0,HM,14 Feet,RT,L,85.3607665,27.778121
190,190,190,191,1,"House On Sell @Tarkeshwar-09, Manamaiju, Basukinagtole : Flat For Sale In Manamaiju, Kathmandu","Basukinagtole, Manamaiju, Kathmandu, Manamaiju, Kathmandu",Kathmandu,17000000.0,5,3,3.0,1,West,01/01/2075,0.0,3.0,0.0,HM,14 Feet,SL,H,85.3206,27.70169
191,191,191,192,1,"Flat For Rent In Pokhara : Flat For Rent In Raam Bazar, Pokhara","Syani Patan, Sunaulo Marg, Pokhara-15, Raam Bazar, Pokhara",Pokhara,15000.0,2,1,0.0,1,East,01/01/2076,0.0,8.0,5.0,HM,13 Feet ,RT,H,5.443434,50.745202
192,192,192,193,1,"Land Sale In Raniban : Land For Sale In Raniban, Kathmandu","Raniban, Raniban, Kathmandu",Kathmandu,2850000.0,0,0,0.0,0,South East,01/01/2078,1.0,5.0,1.0,HM,12 Feet,RT,L,85.281732,27.736693
193,193,193,194,1,"Land Sale In Thulobharyang : Land For Sale In Thulo Bharyang, Kathmandu","Thulobharyang, Thulo Bharyang, Kathmandu",Kathmandu,4000000.0,0,0,0.0,0,South East,01/01/2079,0.0,0.0,0.0,HM,20 Feet,RT,L,85.285526,27.720731
194,194,194,195,1,"10 Dhur, Land Sale At Dharan, Panbari : Land For Sale In Tarahara, Sunsari","Dharan, Sunsari, Tarahara, Sunsari",Sunsari,250000.0,0,0,0.0,0,East,01/01/2079,1.0,0.0,0.0,TE,20 Feet ,RT,L,87.2734191,26.6849502
195,195,195,196,1,"Commercial Land : Land For Sale In Hattisar, Kathmandu","Opposite of Siddartha Bank, Hattisar, Kathmandu",Kathmandu,15000000.0,0,0,0.0,1,East,01/01/2079,0.0,13.0,2.0,HM,20 Feet ,RT,L,85.335439,27.688782
196,196,196,197,1,"13 Dhur, Land Sale At Dharan, Panbari : Land For Sale In Tarahara, Sunsari","Dharan, Sunsari, Tarahara, Sunsari",Sunsari,235000.0,0,0,0.0,0,East,01/01/2079,0.0,13.0,0.0,TE,16 Feet ,RT,L,87.2734191,26.6849502
197,197,197,198,1,"HOUSE ON RENT AT SITAPAILA/RAMKOT AROUND CIVIL HOME HOUSING : House For Rent In Sitapaila, Kathmandu","Ramkot, Sitapaila, Kathmandu",Kathmandu,40000.0,4,3,3.0,1,South East,01/01/2020,0.0,0.0,0.0,HM,22 Feet ,RT,H,85.2521799,27.7208558
198,198,198,199,1,"Land For Sale In Chabahil, Kathmandu","chuchchepati, Chabahil, Kathmandu",Kathmandu,5500000.0,0,0,0.0,0,South East,01/01/2020,0.0,2.0,0.0,HM,36 Feet,RT,L,85.345877,27.715877
199,199,199,200,1,"Bungalow On Rent At Basbari : House For Rent In Basbari, Kathmandu","Basbari, Basbari, Kathmandu",Kathmandu,200000.0,6,4,0.0,2,East,01/01/2020,0.0,10.0,0.0,HM,0 Feet,RT,H,85.345039,27.741083
200,200,200,201,1,"Land Is Very Suitable For Residental Purpose : Land For Sale In Swayambhu, Kathmandu","Ichangu, Swayambhu, Kathmandu",Kathmandu,1150000.0,0,0,0.0,0,East,01/01/2020,0.0,7.0,1.0,HM,11 Feet ,RT,L,85.264067,27.729926
201,201,201,202,1,"Flats And Room On Rent : Flat For Rent In Baghbazaar, Kathmandu","Siddhartha marga, Baghbazaar, Kathmandu",Kathmandu,30000.0,6,2,3.0,2,East,01/01/2014,0.0,1.0,1.0,HM,14 Feet ,RT,H,85.33218,27.70704
202,202,202,203,1,"Office Space For Rent At Soaltee Mood : Office Space For Rent In Soltimode, Kathmandu","Soaltee mode, Soltimode, Kathmandu",Kathmandu,40000.0,3,2,0.0,1,East,01/01/2075,0.0,10.0,0.0,HM,0 Feet,RT,H,0.0,0.0
